file_name,chunk_index,chunk_id,question_index,question,answer
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,160,160,1,Pourquoi les Corses sont-ils nombreux à s'être expatriés?,Les Corses sont nombreux à s'être expatriés pour servir l'empire.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,161,161,0,Quel est le lien entre la présence de rapatriés d'Algérie et la Corse du XIXe et du XXIe siècle selon Lochi Mondu?,"Selon Lochi Mondu, la présence de rapatriés d'Algérie est liée à l'évolution de la Corse du XIXe et du XXIe siècle."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,161,161,1,Quel est le rôle de la Légion étrangère dans l'axe stratégique Calvi/ Corte/Bonifacio?,"La Légion étrangère s'implante sur l'axe stratégique Calvi/ Corte/Bonifacio, ce qui peut indiquer son rôle militaire sur cette zone."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,162,162,0,Quel était le nom du vieux paysan corsin qui a été pris dans les griffes d'un percepteur génois?,Le vieux paysan corsin pris dans les griffes d'un percepteur génois était Cardoné Defranchi (ou Lanfranchi).
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,162,162,1,Comment la révolte commence-t-elle dans le texte?,"La révolte commence en raison de la période de famine et de l'imposition d'un nouvel impôt de deux deniers sur les paysans corsins par un percepteur peu amène, qui voulait les faire payer pour compenser la perte de la taxe sur les armes."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,163,163,0,Quel est le nom du pédagogue résistant mentionné dans le texte?,Jean Nicoli
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,163,163,1,Quel est l'endroit où Jean Nicoli a commencé son activité de résistant?,San Gavinu di Carbini
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,164,164,0,Quel est le nom de l'acteur engagé dans la résistance corse dont il est question dans le texte ?,Jean Nicoli
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,164,164,1,Dans quel pays Jean Nicoli a-t-il passé un long séjour et y a occupé diverses fonctions ?,Sénégal et Soudan français (le Mali actuel)
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,165,165,0,"Quel est le lien entre la résistance et la personne Nicoli, selon le texte ?","Le texte indique que Nicoli est un résistant, car il traverse des lieux et monuments rappelant la Résistance à Figari."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,165,165,1,"Quel est le symbole de la résistance selon le texte, et dans quel lieu est-il mentionné ?","Selon le texte, le munimentu de San Gavinu de Carbini est un symbole de la résistance. Cette mention est faite en Corsica."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,166,166,0,"Quel est le lieu où se trouve la stèle à Usciolu, et quelles événements historiques rappelés par cette stèle?","Le lieu où se trouve la stèle à Usciolu est Baccino, dans le massif de Cagna. Les événements historiques rappelés par cette stèle sont les guet-apens, des drames et des rendez-vous clandestins du Front national."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,166,166,1,Pourquoi Jean Nicoli n'était-il pas impliqué dans les combats qui ont eu lieu à San Gavinu di Carbini?,Jean Nicoli n'était pas impliqué dans les combats qui ont eu lieu à San Gavinu di Carbini car il venait d'être exécuté en fin août 1943 à Bastia.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,167,167,0,Quand a-t-il été exécuté Nicoli ?,En août 1943
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,167,167,1,Quand a-t-il été arrêté Nicoli ?,En juin
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,168,168,0,Quel rôle avait Jean Nicoli en tant que maître d'école ?,Jean Nicoli était pédagogue et humaniste au quotidien en tant que maître d'école.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,168,168,1,Quel impact a eu l'expérience d'enseignement de Jean Nicoli en Afrique sur sa vision de l'enseignement en Corse ?,"L'expérience d'enseignement de Jean Nicoli en Afrique a eu un impact sur sa vision de l'enseignement en Corse, car il s'est impliqué fortement dans l'adaptation des programmes."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,169,169,0,Quels chefs de bandes sont mentionnés dans le texte ?,"Mamadou Lamine, Samory et Rabah"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,169,169,1,Quel est le sujet de la critique du personnage de San Gavinu di Carbini ?,Le colonialisme et les absurdités de l'acculturation
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,170,170,0,Qui a fondé le premier collège de Bastia et à quelle époque ?,"Le premier collège de Bastia a été fondé par Silvestro Landini, un prêtre jésuite, en 1552."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,170,170,1,Quel est le but principal supposé du collège de Bastia ?,"Le but principal du collège de Bastia était de promouvoir la politique et la religion, ce qui est apparu clairement dans le texte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,171,171,0,Quel est le lieu où les premiers cours ont été donnés par les Jésuites?,"Les premiers cours ont été donnés par les Jésuites dans des salles situées près du culleghju, commençant en 1601."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,171,171,1,Quel est le lieu de naissance de l'oratoire?,L'oratoire a été construit après le lieu nommé 'E trè fu.ntane'.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,172,172,0,"Quel événement historique marque le départ des Jésuites en Corse, d'après le texte ?","La Cumpagnia (les Jésuites) est chassée de Corse en 1768 par le roi de France, après avoir été expulsée du même roi et ensuite autorisée par le pape."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,172,172,1,"D'après le texte, ce que représente le terme « putenza altra : u statu nazioni » ?","Le terme « putenza altra : u statu nazioni » est utilisé pour décrire une force ou une influence supérieure et nationale, qui prendra le contrôle de l'éducation en Corse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,173,173,0,"Quel est l'origine jésuite du collège Simon-Jean Vinciguerra à Bastia, en Corse ?","La collège Simon-Jean Vinciguerra à Bastia a été fondé par les Jésuites, après la venue à Bastia du père Silvestro Landini en 1552."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,173,173,1,Pourquoi les Jésuites ont-ils été appelés à Bastia selon le texte ?,"Les Jésuites ont été appelés à Bastia par le pape avec l'entremise de Gênes, inquiète des dérives et des mœurs du clergé corse et des Corses accusés de violences, de pratiques incestueuses, de consanguinité ou, tout simplement, de peu de morale religieuse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,174,174,0,Quel est le but poursuivi par les Jésuites dans leur mission selon le texte?,"Le but poursuivi par les Jésuites dans leur mission, d'après le texte, est de promouvoir un caractère universel. Cela correspond bien à leur situation."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,174,174,1,Quel est l'objectif éducatif à l'origine de la situation décrite dans le texte?,"L'objectif éducatif était déjà là selon le texte. Il est lié à la formation des élites, ce qui est une stratégie de Gênes pour rester maître de la situation."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,175,175,0,Quand a-t-il débuté le chantier de la construction de l'oratoire à Bastia?,Le chantier s'ouvrit en 1612.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,175,175,1,Pourquoi était-ce que cet enseignement jésuite était-il innovant?,"Cet enseignement était innovant parce qu'il adaptait les cours aux savoirs nouveaux, incluant le découpage du savoir en disciplines, la prise en compte des savoirs classiques issus de l'Antiquité, la pensée d'Érasme, de Copernic, la découverte de l'Amérique, etc."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,176,176,0,Quelle période historique est-elle marquée par la chasse des jésuites de France et l'interdiction de la Compagnie de Jésus par le pape ?,"Le XVIIIe siècle, plus précisément en 1768."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,176,176,1,Comment la mission d'éducation confiée aux jésuites à Corse est-elle décrite dans le texte ?,"La mission d'éducation et d'instruction confiée aux jésuites à Corse est décrite comme un enjeu politique fort dans la formation des élites, entre colonisation et émancipation."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,177,177,0,Qui est l'auteur du texte 'Bartulumea' ?,Ghjuvan Vitu Grimaldi
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,177,177,1,"Dans quel pays se trouvent les lieux mentionnés dans le texte (Falasorma, Bardiana, Caprunale, Ômita, Petra Pinzuta, Galeria) ?",Le Niolu
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,178,178,0,Quelles caractéristiques naturelles sont décrites dans le texte?,"Le texte décrit des lieux de la Corse, tels les Fangu, Galeria, la mer, les hauts plaines du Niolu, caractérisés par une pureté sauvage, des paysages naturels fragilisés par le passage du temps et des activités pastorales."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,178,178,1,"Quel type de développement a un lieu particulier, Galeria, selon le texte?","Selon le texte, Galeria a connu un développement touristique, comme indiqué par la mention d'un monument touristique, Latifà, à 2001."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,179,179,0,Dans quel pays les habitants du village de Lochi Mondu vivent-ils?,Les habitants du village de Lochi Mondu vivent dans des pays de 300 habitants.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,179,179,1,Qui est Marcellu Acquaviva de L'Acquale et quelle est la signification de ses vers traduits du corse?,"Marcellu Acquaviva de L'Acquale est un poète niolin disparu, et ses vers traduits du corse sont : 'Au revoir Falasorma / parents et amis / attachés au Niolu / pour les joies et les peines / De Montestremu à la mer / nous avons les mêmes ancêtres.' Ils ont été chantés entre autres par le groupe A Filetta."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,180,180,0,Qui est Ghjuvan Vitu Grimaldi et quelle est la poésie qu'il a composée?,"Ghjuvan Vitu Grimaldi est un poète du Niolu du XIXe siècle. Il a composé une poésie qui raconte la déchirure du berger lors du départ hivernal vers la plaine, laissant femme et enfants dans le haut Niolu."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,180,180,1,Quelles régions de Corse sont mentionnées dans le texte et quelle est la qualité du patrimoine naturel et historique de ces régions?,"Les régions de Corse mentionnées dans le texte sont le Niolu, la plaine et la vallée du Fangu. Le patrimoine naturel et historique de ces régions est de grande qualité, car la zone du parc naturel régional constitue un patrimoine naturel et historique de grande qualité et réserve de biosphère depuis 1977, avec des sites archéologiques et des parcours de bergers."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,181,181,0,Quel drame a touché la communauté de Galeria en 2001?,"Galeria a connu en 2001 un drame où Latifa, âgée de 24 ans, a été assassinée par son propre père de vingt-quatre coups de couteau."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,181,181,1,Pourquoi Latifa a-t-elle été tuée?,"Latifa a été tuée car elle vivait avec Petru, un jeune homme du village, alors que son père a préféré la prison au déshonneur."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,182,182,0,Quels prénoms sont mentionnés dans le texte ?,Les prénoms mentionnés dans le texte sont Latifa et Petru.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,182,182,1,Quel pays est-il possible de déduire que les personnes du texte sont originaires ?,Il est possible de déduire que les personnes du texte sont originaires de Corse.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,183,183,0,Quels sont les deux départements créés sur l'île de Corse en 1793?,Les deux départements créés sur l'île de Corse en 1793 sont Golu et Liamone.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,183,183,1,Quel événement a conduit à la suppression du département unique de Corse en 1811?,La suppression du département unique de Corse en 1811 est due à l'ambition de Napoli.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,184,184,0,Quel événement marque la création du département de Corse au 18e siècle?,"D'après le texte, le département de Corse a pris l'essai d'être un département en avril 1811."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,184,184,1,Quels sont les noms des deux régions administratives actuelles de l'île de Corse mentionnées dans le texte?,Le texte mentionne Corse-du-Sud et Haute-Corse comme les deux régions administratives actuelles de l'île de Corse.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,185,185,0,"Quel lien y aurait-il été entre les deux rivières, Golu et Liamone, dans les années 1970-2000 ?",Le texte ne suggère pas de lien spécifique entre les deux rivières durant cette période.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,185,185,1,Quel est le sens des métaphores utilisées dans le texte pour décrire l'administration ?,"Les métaphores sont utilisées pour décrire l'administration en tant que « mille-feuille » administratif et en manquant de « crema in drintu », qui signifient respectivement que l'administration est complexe et qu'il manque de cohérence."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,186,186,0,Quels fleuves sont mentionnés dans le texte et comment sont-ils associés à l'histoire de la Corse ?,"Dans le texte, les deux fleuves Golu et Liamone sont mentionnés. Il est expliqué qu'ils font penser à un serpent de mer et symbolisent la hiérarchie administrative de la Corse, avec les deux départements créés en 1793 ayant leurs noms tirés de ces fleuves."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,186,186,1,Quand les deux départements de Corse-du-Sud et Haute-Corse sont-ils créés ?,Les deux départements de Corse-du-Sud et Haute-Corse sont créés en 1975.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,187,187,0,Quels sont les noms des deux départements en Corse à partir de 1975?,Corse-du-Sud et Haute-Corse
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,187,187,1,Quel adjectif a été préféré pour désigner le nord de la Corse après 1975?,-83
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,188,188,0,Quels sont les deux départements que les facétieux ont baptisés « Giacobbi et Rocca Serra » dans les années 1970?,"Les deux départements sont ceux de Giacobbi et Rocca Serra, qui ont été baptisés par des facétieux dans les années 1970 pour signifier les partages électoralistes."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,188,188,1,Quelle est la façon historique dont les Corses ont distingué la « terre du commun » et la « terre des seigneurs»?,"Les Corses ont distingué la « terre du commun » et la « terre des seigneurs » à partir de Sambucucciu d'Alandu en 1357, en utilisant les notions de l'au-delà des monts (au nord-ouest) et de l'en-deçà des monts (au sud)."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,189,189,0,"Qu'est-ce qui a séparé la Corse en deux, d'après le texte ?","D'après le texte, la Corse s'est retrouvée coupée en deux en raison du résultat du référendum de 2003 sur le thème des partages électoralistes, où les tenants de la non-suppression des départements ont gagné d'une poignée de voix."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,189,189,1,Quels éléments du texte indiquent que le député Paul Giacobbi est critique envers le rapport Balladur ?,"Dans le texte, le député Paul Giacobbi ironise en arguant que ce qui pose problème, ce n'est pas le « mille-feuille administratif» mais l'absence de crème à l'intérieur, ce qui indique que le rapport Balladur est peut-être critiqué par Giacobbi pour ne pas avoir abordé un problème important."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,190,190,0,"D'après le texte, quel pays le San Michele di Muratu se trouve-t-il situé ?",Le San Michele di Muratu se trouve en Corsica.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,190,190,1,Quels styles d'art sont-ils représentés dans l'église de San Michele di Muratu ?,"Les styles d'art représentés dans l'église de San Michele di Muratu sont le rumanicu, les influences orientales arriches par les Croisés et les influences furagni."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,191,191,0,Quel est le patrimoine culturel mentionné dans le texte ?,"Le patrimoine culturel mentionné dans le texte est composé de statues, d'architecture, de villes, telles que Trinità d'Aregnu, San Petru di Lumiu, la cathédrale de Canonica en Mariana, ainsi que des œuvres d'ornementation architecturale."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,191,191,1,Pourquoi ce patrimoine culturel a-t-il été menacé dans le passé ?,"Le patrimoine culturel a été menacé dans le passé par différentes invasions, notamment par des incursions muréchiennes."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,192,192,0,Quel conflit est-il mentionné dans le texte ?,Le conflit mentionné dans le texte est la lutte perpetuelle entre Pise et Gênes.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,192,192,1,"Pourquoi le texte décrit-il l'abandon de lieux de couture, de centres économiques et d'endroits importants pour l'humanité ?",Le texte décrit l'abandon de ces lieux en raison de la désorganisation causée par les guerres constantes entre Pise et Gênes.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,193,193,0,Quel est le nom de l'église romane que l'on voit subitement en arrivant à Muratu?,L'église romane est nommée mais la réponse n'est pas clairement précisée dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,193,193,1,Quel est le lieu où se trouve l'église romane mentionnée dans le texte?,L'église romane se trouve à Muratu.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,194,194,0,Quel est le nom de l'église romane qui se trouve à Muratu et a été construite au XIIe siècle ?,San Michele
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,194,194,1,Quels éléments de la construction de l'église San Michele à Muratu sont marqués par le style roman ?,"Les parois latérales et l'abside sont ornées d'arcatures aveugles, signe du style roman selon le texte"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,195,195,0,Quel type de système de signes et de dessins est-il à admirer dans le texte ?,Le système de signes et de dessins est un système de motifs d'une chrétienté manichéenne.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,195,195,1,Quelles églises romanes en Corse offrent des merveilles d'ornements architecturaux ?,Le texte mentionne la Trinité d'Aregno.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,196,196,0,Quel est le lieu mentionné comme gardant le patrimoine religieux le plus important dans la Haute-Corse?,Haute-Corse
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,196,196,1,Quel est un exemple de petite chapelle dédiée à saint Ilicus dans l'extrême sud de l'île?,Momilati
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,197,197,0,"Quel est le nom du saint pour lequel la chapelle à Figari, Momilati, a été dédiée?","Le texte ne précise pas explicitement le nom du saint, mais il est dédié à saint Ilicus."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,197,197,1,Quel est l'un des grands enjeux de développement mentionné dans le texte?,"Le sauvegarde et la mise en valeur de l'édifice, qui comprend chapelles, objets mobiliers et immobiliers, restauration de fresques et de tableaux, est un des grands enjeux de développement."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,198,198,0,Quel est le sujet de l'histoire que l'on peut lire dans les livres à propos de l'île ?,L'histoire de l'avvinement d'Aleria peut être lue dans les livres à propos de l'île.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,198,198,1,Quel est l'analyse faite sur l'avvinement d'Aleria ?,L'analyse faite sur l'avvinement d'Aleria est décrite comme ayant divisé le monde et étant basée sur des documents et de la littérature.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,199,199,0,Qu'est-ce qui est créé selon le texte ?,"Selon le texte, quelque chose est créé par le FLNC après 30 ans de violence, mais la nature de cette création n'est pas clairement indiquée."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,199,199,1,Quel est l'opinion d'Edmond Simeoni sur la captivité d'un certain État ?,"Selon le texte, Edmond Simeoni reconnaît cette captivité, mais il n'est pas indiqué si cela représente un jugement positif ou négatif."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,200,200,0,Quel lieu a été habité depuis 9 000 ans?,"Le texte ne précise pas le nom du lieu qui a été habité depuis 9 000 ans, mais il est mentionné que ce lieu fut une culture."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,200,200,1,Quel était l'effet de la « gabbia senza gli ucelli » sur Mussolini?,Le texte ne fournit pas d'information sur l'effet exact de la « gabbia senza gli ucelli » sur Mussolini. Cela semble être une métaphore ou une allusion qui n'est pas clairement expliquée.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,201,201,0,Quel est le sujet du texte ?,Le texte traite de la célèbre cave Depeille en Corse et de son histoire.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,201,201,1,Est-ce que le grand hangar abandonné sur la nationale 198 avant d'entrer dans Cateraghju est encore remarqué par beaucoup de monde ?,Le texte ne fournit pas suffisamment d'informations pour affirmer si beaucoup de monde prêtent attention au grand hangar abandonné sur la nationale 198 avant d'entrer dans Cateraghju.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,202,202,0,Quels événements historiques en Corse font partie des principaux du XXe siècle ?,Les événements d'Aléria font partie des principaux du XXe siècle en Corse.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,202,202,1,Quel changement est souvent repris dans la littérature en rapport aux événements d'Aléria ?,"La phrase « après Aléria, plus rien ne sera comme avant » est souvent reprise dans la littérature."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,203,203,0,Quand a-t-il été détruit la cave de la ville d'Aléria ?,La cave a été détruite en 2012.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,203,203,1,Quand a été érigée la stèle commémorant les événements d'Aléria d'août 1975 ?,La stèle a été érigée en 2014.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,204,204,0,Qu'est-ce qui a provoqué l'occupation de la cave ?,"On peut reconnaître aujourd'hui le caractère discriminatoire des avantages accordés aux rapatriés, exemptés de la dette d'installation."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,204,204,1,Qu'a refusé Lochi Mondu en 1970 ?,Lochi Mondu a refusé sa liberté provisoire offerte par un État désempare.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,205,205,0,Quelles sont les caractéristiques discriminatoires qui ont conduit à l'occupation de la cave mentionnée ?,"Le texte ne précise pas directement les caractéristiques discriminatoires qui ont conduit à l'occupation de la cave. Il est cependant mentionné que les avantages accordés aux rapatriés étaient exemptés de la dette d'installation agricole, ce qui pourrait être considéré comme discriminatoire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,205,205,1,Quel est le lien entre la chaptalisation des vins et l'économie identitaire en Corse ?,"Le texte indique que passant du scandale de la chaptalisation à la réussite actuelle des vins corses à partir de leurs cépages historiques, Aléria, c'est aussi la preuve par l'économie identitaire. Cela signifie que la chaptalisation des vins a été un souci passé pour arriver à la réussite actuelle des vins en Corse, ce qui est considéré comme étant lié à l'économie identitaire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,206,206,0,Quel événement en 1976 a-t-il été particulièrement marquant pour le club de football de Bastia?,Bastia a atteint les huitièmes de finale de la Coupe de France en 1976.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,206,206,1,Quel est le score du match opposant Bastia et Nizza lors de la finale des huitièmes de la Coupe de France en 1976?,Le match de la finale des huitièmes de la Coupe de France en 1976 s'est terminé par 2-2.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,207,207,0,Quel était le résultat de la rencontre entre Bastia et Nizza en avril 1976 ?,2 à 2
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,207,207,1,Quel était l'état de la situation à l'entrée du stade lors de la rencontre entre Bastia et Nizza en avril 1976 ?,Les supporters de Nizza étaient accueillis avec une frumbata d'objets divers et des menaces chaudes
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,208,208,0,"Quel club a été qualifié pour une compétition mais a dû subir des sanctions, dont l'une est d'effectuer une rencontre neutre ?",Bastia
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,208,208,1,Quel club a eu des incidents durant l'après-match d'avril 92 contre Bastia ?,Nizza
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,209,209,0,Quel événement remarquable est mentionné dans le texte qui a émouvé les plus anciens de la génération de cette époque?,"L'épisode de 1976, qui était un huitième de finale de Coupe."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,209,209,1,Quel club est décrit dans le texte comme étant le phare du football corse dans les années 1970?,Le Sporting.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,210,210,0,Quelle équipe a gagné le match aller entre Bastia et Nice au mois d'avril 1976?,Bastia
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,210,210,1,Pourquoi les tensions étaient-elles élevées entre les deux équipes de Bastia et Nice lors de ce match?,Les tensions étaient élevées entre les deux équipes à cause de l'avantage que les Niçois tentaient de prendre lors de l'aller et des tensions qui avaient eu lieu lors des deux matchs aller et retour
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,211,211,0,Quel club a été qualifié au terme de la rencontre?,Bastia a été qualifié au terme de la rencontre.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,211,211,1,Quel était le contexte qui faisait peur aux politiques après la rencontre?,Le contexte faisait peur aux politiques en raison des cris d'injustice du côté corse et des précédents ayant précédé la situation.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,212,212,0,Quel événement en 1992 a été à l'origine de pression sur la Ligue en faveur de Nice pour alléger les sanctions ?,L'événement en question est la défaite de Nice à Aléria en 1992.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,212,212,1,"Pourquoi Jacques Médecin, alors ministre, dut-il inciter l'équipe de Nice à déclarer forfait ?",Jacques Médecin dut inciter l'équipe de Nice à déclarer forfait pour raison d'État.
